128.990000	33.600000	1999.847056069254	11	6	2.100000	21.000000	4	12	40.2
127.020000	33.410000	1999.860980967783	11	11	3.000000	3.000000	6	11	35.8
128.610000	33.000000	1999.889470291096	11	21	2.400000	19.000000	15	45	35.1
128.370000	33.880000	2000.085206533976	2	1	2.600000	11.000000	4	27	15.1
128.580000	33.600000	2000.114842317471	2	12	2.600000	17.000000	0	46	29.7
128.670000	34.470000	2000.115218073264	2	12	2.300000	13.000000	4	4	32.0
128.700000	34.430000	2000.115222996990	2	12	2.300000	10.000000	4	7	7.7
128.550000	34.740000	2000.196621768114	3	12	3.000000	8.000000	23	7	32.2
128.810000	34.600000	2000.210847004023	3	18	2.600000	12.000000	4	4	48.3
128.880000	34.640000	2000.218849097475	3	21	2.000000	8.000000	2	22	13.7
128.970000	34.660000	2000.235228999064	3	27	2.700000	16.000000	2	15	5.5
126.780000	34.290000	2000.274908137902	4	10	3.300000	7.000000	14	47	35.1
129.080000	35.010000	2000.279210616525	4	12	2.500000	11.000000	4	35	9.8
129.050000	33.660000	2000.289868118802	4	16	3.200000	19.000000	2	12	5.6
128.880000	34.550000	2000.297559027778	4	18	2.300000	14.000000	21	45	30.6
128.250000	34.110000	2000.314474252429	4	25	2.600000	1.000000	2	20	30.6
129.040000	34.810000	2000.339352648755	5	4	2.500000	9.000000	4	52	25.2
129.010000	34.780000	2000.339357449150	5	4	2.300000	11.000000	4	54	57.0
129.150000	33.520000	2000.343925239704	5	5	2.000000	19.000000	21	2	21.5
128.280000	35.290000	2000.352222990665	5	8	2.400000	0.000000	21	55	36.3
128.800000	34.920000	2000.377879892102	5	18	2.600000	12.000000	7	17	49.1
129.110000	33.530000	2000.505073274008	7	3	1.700000	21.000000	20	33	49.1
128.530000	33.870000	2000.647407426381	8	24	2.400000	24.000000	22	49	36.6
129.270000	34.400000	2000.768227383121	10	8	2.300000	12.000000	4	6	33.6
129.320000	33.760000	2000.823816759639	10	28	1.900000	18.000000	12	24	23.1
129.140000	33.990000	2000.829700240968	10	30	2.400000	16.000000	16	5	12.9
126.450000	34.790000	2000.918931169045	12	2	3.500000	5.000000	7	53	29.0
129.360000	34.120000	2000.971773141823	12	21	3.700000	19.000000	16	3	19.0
129.390000	34.130000	2001.028032749873	1	11	2.600000	14.000000	5	34	0.8
128.030000	35.460000	2001.159335178843	2	28	3.500000	0.000000	3	46	34.2
129.010000	33.600000	2001.182016013445	3	8	2.500000	24.000000	10	27	37.0
129.390000	34.130000	2001.195983013065	3	13	1.800000	16.000000	12	48	40.3
129.370000	33.810000	2001.212939396245	3	19	2.500000	20.000000	17	20	56.8
129.370000	33.810000	2001.216693978311	3	21	2.600000	21.000000	2	14	21.3
128.630000	34.340000	2001.217328957382	3	21	2.400000	13.000000	7	48	6.0
129.230000	33.870000	2001.253591596905	4	3	2.100000	25.000000	13	27	44.6
129.380000	34.130000	2001.327265629757	4	30	2.100000	15.000000	10	50	48.9
128.400000	34.910000	2001.340120167428	5	5	2.500000	0.000000	3	27	9.6
127.150000	34.450000	2001.340912655378	5	5	2.800000	3.000000	10	23	41.5
129.380000	33.800000	2001.341018163369	5	5	1.300000	23.000000	11	19	8.8
126.550000	33.470000	2001.393505105277	5	24	3.300000	1.000000	15	6	17.0
129.370000	34.120000	2001.491215937341	6	29	2.100000	14.000000	7	3	5.8
129.280000	34.180000	2001.504862947108	7	4	2.000000	9.000000	6	35	57.9
129.330000	33.720000	2001.720398782344	9	20	2.200000	20.000000	22	41	36.0
129.450000	34.070000	2001.721171305809	9	21	2.800000	13.000000	5	27	38.3
129.030000	33.700000	2001.759333533105	10	5	2.300000	25.000000	3	45	42.3
129.370000	33.810000	2001.794929303019	10	18	2.700000	20.000000	3	34	50.5
127.930000	37.150000	2001.887878760781	11	21	3.600000	0.000000	1	49	4.6
127.371200	34.768100	2002.007255249556	1	3	2.300000	10.000000	15	33	21.55
128.843800	35.354600	2002.017370637367	1	7	3.100000	7.100000	8	10	0.42
128.239100	35.777800	2002.019099150495	1	7	2.800000	18.000000	23	18	30.81
126.210700	36.170600	2002.043547286276	1	16	2.800000	11.000000	21	28	27.22
128.210000	33.330000	2002.064199847793	1	24	2.400000	5.000000	10	23	26.4
128.210000	33.330000	2002.064527054795	1	24	2.300000	6.000000	13	15	25.2
129.440000	33.780000	2002.122052061136	2	14	1.800000	15.000000	13	10	33.8
129.450000	33.780000	2002.122201680619	2	14	1.800000	15.000000	14	29	12.2
128.050000	33.170000	2002.160760527651	2	28	2.200000	6.000000	16	15	44.0
126.603700	36.466500	2002.179739187912	3	7	3.000000	6.200000	14	30	55.03
127.183100	37.118000	2002.228444521499	3	25	2.400000	15.000000	9	10	26.43
129.330000	33.720000	2002.245121074328	3	31	2.100000	19.000000	11	15	38.2
129.380000	34.590000	2002.261821245561	4	6	2.700000	11.000000	13	33	14.8
129.370000	34.590000	2002.264320658929	4	7	2.000000	10.000000	11	26	56.3
129.370000	34.590000	2002.266826744039	4	8	2.200000	10.000000	9	24	8.2
129.340000	34.580000	2002.266884290969	4	8	2.300000	10.000000	9	54	23.0
129.250000	33.640000	2002.362242164510	5	13	1.400000	24.000000	5	14	28.9
129.170000	34.070000	2002.364411475774	5	14	3.600000	20.000000	0	14	40.3
129.190000	34.080000	2002.364414047438	5	14	1.700000	18.000000	0	16	1.4
128.960000	33.560000	2002.385643201421	5	21	1.800000	18.000000	18	14	4.0
127.890000	34.710000	2002.406549226281	5	29	2.700000	0.000000	9	22	16.4
129.460000	33.780000	2002.428047777144	6	6	1.400000	14.000000	5	41	54.7
128.700000	33.100000	2002.560080298706	7	24	1.500000	13.000000	10	18	12.3
127.379700	34.693800	2002.594354369926	8	5	3.000000	14.000000	22	32	39.41
127.613400	35.681200	2002.595962638572	8	6	2.500000	12.000000	12	37	57.77
129.340000	33.780000	2002.670297980086	9	2	1.300000	19.000000	15	48	37.1
129.430000	33.720000	2002.686282604008	9	8	1.400000	14.000000	11	50	8.2
128.284100	36.096800	2002.706689713343	9	15	2.800000	14.000000	22	36	6.8
128.050000	33.170000	2002.724167075723	9	22	1.700000	5.000000	7	42	12.9
126.391000	38.056200	2002.755377701991	10	3	2.400000	11.000000	17	6	31.21
129.340000	33.690000	2002.759578545155	10	5	2.700000	18.000000	5	54	29.0
127.583000	36.559300	2002.790275838724	10	16	2.400000	17.000000	10	48	58.85
127.601300	36.167400	2002.798690852676	10	19	2.700000	12.000000	12	31	54.73
126.572500	35.067600	2002.822242920789	10	28	2.800000	21.000000	2	50	52.75
127.700700	36.424300	2002.848036754820	11	6	2.500000	13.000000	12	48	7.1
127.933500	35.798100	2002.867211644787	11	13	2.400000	15.000000	12	46	26.43
129.100000	33.530000	2002.883900481989	11	19	1.200000	20.000000	14	58	5.6
129.360000	33.770000	2002.908484379756	11	28	1.400000	19.000000	14	19	23.4
126.264100	36.706400	2002.926152538686	12	5	2.000000	4.000000	1	5	46.46
129.010000	33.610000	2002.932035889143	12	7	1.600000	22.000000	4	38	3.8
127.216000	38.828600	2002.939579238014	12	9	3.800000	10.800000	22	42	50.85
126.431300	37.064400	2002.946655936390	12	12	2.300000	10.000000	12	42	21.61
126.405700	37.091300	2002.958875425228	12	16	2.100000	14.000000	23	44	55.41
126.988100	36.485600	2002.985239408295	12	26	2.700000	7.000000	14	41	49.98
129.130000	33.510000	2003.015018528032	1	6	1.400000	22.000000	11	33	44.3
129.150000	33.500000	2003.015019628361	1	6	1.100000	23.000000	11	34	19.0
129.400000	35.710000	2003.034367202562	1	13	2.900000	0.000000	13	3	24.1
129.390000	33.790000	2003.048440303146	1	18	1.200000	18.000000	16	20	13.4
129.200000	33.230000	2003.228779192035	3	25	1.900000	9.000000	12	6	20.6
126.268000	36.434500	2003.286977591958	4	15	3.300000	13.000000	17	55	25.34
128.900000	33.470000	2003.400103164637	5	27	2.000000	19.000000	0	54	13.4
129.460000	33.530000	2003.408970421106	5	30	1.000000	12.000000	6	34	51.2
129.340000	33.780000	2003.450536111111	6	14	1.800000	19.000000	10	41	46.8
129.390000	34.530000	2003.452901296931	6	15	1.600000	9.000000	7	24	55.3
129.390000	34.540000	2003.454360229579	6	15	1.700000	11.000000	20	11	44.2
129.080000	33.660000	2003.469590353881	6	21	1.300000	30.000000	9	36	41.4
129.070000	33.780000	2003.475649606798	6	23	2.000000	17.000000	14	41	26.0
129.340000	33.780000	2003.489841336885	6	28	1.100000	18.000000	19	0	36.4
129.020000	33.780000	2003.498156884196	7	1	1.500000	24.000000	19	51	15.5
129.390000	33.800000	2003.498469739345	7	1	1.300000	19.000000	22	35	41.7
129.360000	35.040000	2003.591472364916	8	4	2.000000	12.000000	21	17	52.5
126.820000	33.160000	2003.755706506849	10	3	3.200000	12.000000	19	59	20.4
126.538500	36.947400	2003.781872314181	10	13	3.600000	10.400000	9	12	5.3
127.451800	34.127100	2003.782733323820	10	13	2.400000	19.000000	16	44	38.1
129.404400	35.750800	2003.792115574264	10	17	2.000000	13.000000	2	55	56.75
129.390000	33.810000	2003.823795846017	10	28	1.400000	20.000000	16	27	5.8
129.140000	33.000000	2003.877014843354	11	17	1.500000	10.000000	2	39	0.1
129.080000	33.820000	2004.007845767557	1	3	1.000000	28.000000	20	55	2.0
127.031100	36.149600	2004.010609925243	1	4	2.900000	7.000000	21	11	51.3
128.820000	33.340000	2004.023852636106	1	9	1.400000	16.000000	17	31	17.6
127.968600	35.385200	2004.059705416730	1	22	2.000000	12.000000	20	27	8.57
128.548800	35.870800	2004.077797520112	1	29	2.400000	13.000000	11	22	24.3
128.854300	37.192500	2004.152647341125	2	25	2.100000	12.000000	20	51	15.28
129.160000	34.200000	2004.280697442319	4	12	1.900000	10.000000	17	38	46.8
128.229600	35.836100	2004.317451084990	4	26	3.900000	14.500000	4	29	25.19
129.405700	35.800800	2004.329546030978	4	30	2.800000	7.000000	14	43	56.41
127.283900	33.430000	2004.340762741285	5	4	2.200000	7.000000	17	15	35.71
129.040000	33.750000	2004.352906363843	5	9	1.600000	19.000000	3	55	46.2
129.420000	33.920000	2004.409734042957	5	29	1.200000	13.000000	23	6	13.8
129.312100	36.971500	2004.411289296195	5	30	2.200000	5.000000	12	45	54.64
128.694000	37.253400	2004.443468559945	6	11	2.100000	16.000000	7	25	40.19
128.210000	34.330000	2004.489832137978	6	28	2.200000	5.000000	6	41	7.8
127.203500	33.428000	2004.533326161202	7	14	2.600000	12.000000	4	44	13.2
127.321500	35.852600	2004.595235439752	8	5	3.300000	11.000000	20	32	53.17
126.422200	33.326400	2004.608776961901	8	10	2.300000	11.000000	19	29	48.6
126.500000	37.600000	2004.616313881932	8	13	2.700000	12.000000	13	42	4.1
129.070000	34.090000	2004.645654222956	8	24	2.500000	9.000000	7	25	36.1
126.871800	37.507200	2004.704780591290	9	14	2.500000	12.000000	22	47	33.77
128.263700	35.480500	2004.738819750873	9	27	2.700000	9.000000	9	47	33.69
128.267000	35.473300	2004.756535287960	10	3	2.000000	10.000000	21	24	21.49
128.290000	33.690000	2004.760155146352	10	5	2.600000	17.000000	5	12	10.1
128.860000	33.390000	2004.809530677621	10	23	2.100000	15.000000	6	55	2.9
126.100000	37.100000	2004.843400443989	11	4	2.000000	13.000000	16	25	46.2
129.010000	33.650000	2004.912244687310	11	29	1.500000	28.000000	21	9	26.4
129.320000	33.190000	2005.093502127727	2	4	1.300000	7.000000	3	4	43.1
126.360600	33.492900	2005.096170965246	2	5	2.500000	10.900000	2	27	27.56
129.480000	33.150000	2005.108247707382	2	9	3.300000	10.000000	12	14	59.7
129.480000	33.140000	2005.108375187088	2	9	1.200000	9.000000	13	21	59.9
129.480000	33.140000	2005.113800824455	2	11	1.500000	9.000000	12	53	42.8
126.222100	35.398600	2005.138505801941	2	20	3.400000	10.000000	13	18	38.97
128.950000	33.540000	2005.233539970193	3	27	2.000000	20.000000	5	48	36.5
129.480000	33.150000	2005.355916254439	5	10	2.500000	9.000000	21	49	35.0
129.245400	34.394700	2005.492043493151	6	29	4.050000	8.365800	14	18	3.6
129.290000	34.420000	2005.492050418569	6	29	2.500000	15.000000	14	21	42.0
129.390000	33.790000	2005.600237525368	8	8	1.000000	19.000000	2	4	50.6
129.390000	33.790000	2005.600245750888	8	8	1.300000	18.000000	2	9	10.0
128.130000	33.170000	2005.752559341705	10	2	2.000000	9.000000	16	25	11.4
129.380000	33.170000	2005.759371933663	10	5	2.000000	10.000000	4	5	53.3
128.170000	34.080000	2005.762247945205	10	6	2.400000	15.000000	5	17	31.2
129.370000	33.020000	2005.821207369356	10	27	1.400000	13.000000	17	46	35.6
129.280000	34.420000	2005.946183393582	12	12	2.400000	13.000000	8	33	59.5
129.260000	34.430000	2005.972702029427	12	22	2.100000	13.000000	0	52	11.2
128.850000	33.390000	2006.094983396753	2	4	2.000000	18.000000	16	3	16.4
128.990000	33.660000	2006.133412997844	2	18	1.000000	27.000000	16	41	52.3
128.970000	33.460000	2006.255803776636	4	4	1.700000	22.000000	8	50	27.9
129.350000	33.670000	2006.329091590563	5	1	1.800000	20.000000	2	50	32.4
128.490000	34.150000	2006.356677739726	5	11	2.800000	7.000000	4	29	49.2
128.920000	33.420000	2006.503552736555	7	3	1.500000	21.000000	19	7	19.1
128.910000	33.410000	2006.511150472476	7	6	1.400000	12.000000	13	40	41.3
